rows,cols,preprocess,mean,stdev,median,exitcode
0,0,0,0.83250,0.01842,0.81779,0
8192,8192,10.05526,2.98301,0.00997,2.97680,0
8192,16384,7.40363,2.17986,0.00467,2.17720,0
8192,32768,5.39183,1.47753,0.00290,1.47712,0
8192,65536,3.03729,0.87609,0.00372,0.87398,0
16384,8192,9.26235,2.93758,0.00520,2.93501,0
16384,16384,6.72587,2.16165,0.00531,2.15965,0
16384,32768,4.95119,1.47133,0.00316,1.46892,0
16384,65536,2.85100,0.87176,0.00379,0.87024,0
32768,8192,8.69948,2.95250,0.01117,2.94849,0
32768,16384,6.30727,2.15436,0.00457,2.15193,0
32768,32768,4.71139,1.46569,0.00387,1.46500,0
32768,65536,2.79319,0.87097,0.00487,0.86744,0
65536,8192,8.12910,2.93172,0.00382,2.92965,0
65536,16384,6.23084,2.14952,0.00639,2.14743,0
65536,32768,4.57364,1.47002,0.00341,1.46815,0
65536,65536,2.90749,0.88354,0.00743,0.87994,0
